setting,method,duration,error,coef_conventional,coef_robust,coef_bias_corrected,se_conventional,se_robust,se_bias_corrected,ci_0025_conventional,ci_0025_robust,ci_0025_bias_corrected,rep,rep_seed,setting_param_fuzzy,setting_data_remove_unexplained,setting_data_subrule,setting_data_score,setting_data_covariates,ci_0975_conventional,ci_0975_robust,ci_0975_bias_corrected
distance_intent2treat_explained_subrule,rdflex_local_linear,0.0017104148864746094,Matrix is not positive definite,,,,,,,,,,81,2805854093,False,True,True,distance,[],,,
distance_intent2treat_explained,rdrobustnocovs,0.03237295150756836,,0.07290641720907198,0.0607092299930988,0.0607092299930988,0.0384665113104888,0.044772737088468365,0.0384665113104888,-0.002486559570388708,-0.027043722189579913,-0.01468374678636189,36,2091329539,False,True,False,distance,[],0.14829939398853267,0.1484621821757775,0.1361022067725595
boundarymindist_intent2treat_explained,oracle_neighbour,2.384185791015625e-05,,0.18166666666666675,,,,,,,,,19,65668574,False,True,False,boundarymindist,[],,,
distance_intent2treat_explained,oracle_neighbour,2.4557113647460938e-05,,0.10120000000000007,,,,,,,,,38,2999304840,False,True,False,distance,[],,,
distance_intent2treat_explained,oracle_kernel,1.304980754852295,,0.20642096982531308,,,,,,,,,26,3009756611,False,True,False,distance,[],,,
distance_intent2treat_explained_subrule,rdrobustnocovs,0.009366750717163086,,0.21502458900685073,0.15626912292441297,0.15626912292441297,0.13676221470581051,0.15577512393389947,0.13676221470581051,-0.053024426262472,-0.14904450967329336,-0.11177989234490976,57,1538996468,False,True,True,distance,[],0.48307360427617346,0.4615827555221193,0.4243181381937357
boundarymindist_intent2treat_explained,oracle_neighbour,2.3603439331054688e-05,,0.10750000000000004,,,,,,,,,60,1158630380,False,True,False,boundarymindist,[],,,
yieldimprovement_intent2treat_explained_subrule,rdflex_lgbm,0.0017251968383789062,Matrix is not positive definite,,,,,,,,,,19,65668574,False,True,True,yieldimprovement,[],,,
yieldimprovement_fuzzy_explained,rdflex_stacking_lgbm,18.67178249359131,,0.1687194424947531,0.17603782216729863,0.17603782216729863,0.08494671351946413,0.08494671351946413,0.09622723040194904,0.0022269433915617087,-0.01256408375255924,0.009545323064107242,87,3903000100,True,True,False,yieldimprovement,[],0.3352119415979445,0.3646397280871565,0.34253032127049
boundarypoint,rdflex_lgbm,1.8169121742248535,Matrix is not positive definite,,,,,,,,,,48,3097302936,True,True,False,boundarypoint,[],,,
yieldimprovement_fuzzy_explained,oracle_neighbour,2.5987625122070312e-05,,0.1681818181818182,,,,,,,,,24,671807080,True,True,False,yieldimprovement,[],,,
distance_fuzzy_explained,oracle_kernel,1.2950379848480225,,0.11958169514031444,,,,,,,,,71,2835651271,True,True,False,distance,[],,,
yieldimprovement_intent2treat_explained,oracle_neighbour,2.384185791015625e-05,,0.21714285714285708,,,,,,,,,69,2829083382,False,True,False,yieldimprovement,[],,,
yieldimprovement_intent2treat_explained_subrule,rdflex_global_linear,0.0018138885498046875,Matrix is not positive definite,,,,,,,,,,36,2091329539,False,True,True,yieldimprovement,[],,,
boundarypoint,rdflex_local_linear,0.6935803890228271,,-2.566841893820654,-2.5557089605621703,-2.5557089605621703,1.426045330204229,1.426045330204229,1.4718359514864574,-5.361839381342472,-5.440454416626869,-5.350706448083988,35,2617095959,True,True,False,boundarypoint,[],0.2281555937011639,0.3290364955025282,0.23928852695964764
boundarymindist_fuzzy_unexplained,oracle_neighbour,2.47955322265625e-05,,0.24285714285714288,,,,,,,,,69,2829083382,True,False,False,boundarymindist,[],,,
distance_intent2treat_explained_subrule,rdrobustnocovs,0.008696794509887695,,0.1708970896451304,0.33519121380535133,0.33519121380535133,0.17083155229249794,0.4615090418236053,0.17083155229249794,-0.16392660027123646,-0.5693498867085046,0.00036752388898447785,86,2149385988,False,True,True,distance,[],0.5057207795614973,1.2397323143192072,0.6700149037217182
distance_intent2treat_explained,rdflex_local_linear,0.4848172664642334,,0.10373279980414526,0.09545268123131329,0.09545268123131329,0.03717261409830877,0.03717261409830877,0.04551665242400769,0.030875814960254225,0.006241681783430472,0.022595696387422246,95,1473388411,False,True,False,distance,[],0.17658978464803632,0.18466368067919608,0.1683096660752043
yieldimprovement_intent2treat_explained,oracle_neighbour,2.47955322265625e-05,,0.14800000000000013,,,,,,,,,74,3519764357,False,True,False,yieldimprovement,[],,,
boundarymindist_intent2treat_unexplained,oracle_kernel,1.8833906650543213,,0.1741511982781035,,,,,,,,,27,4285362377,False,False,False,boundarymindist,[],,,
boundarypoint,rdrobustnocovs,0.031313180923461914,,0.0873523998342082,0.09752930328629354,0.09752930328629354,0.158306326296928,0.19435131320381388,0.158306326296928,-0.22292229823261675,-0.2833922709412455,-0.2127453947805314,83,2328904255,True,True,False,boundarypoint,[],0.3976270979010331,0.47845087751383264,0.4078040013531185
yieldimprovement_fuzzy_explained,rdflex_lgbm,3.561211347579956,,0.16332625935386824,0.1833271096019869,0.1833271096019869,0.06187928251995638,0.06187928251995638,0.07367521065677968,0.04204509422557483,0.03892635016129714,0.06204594447369348,71,2835651271,True,True,False,yieldimprovement,[],0.28460742448216164,0.32772786904267664,0.3046082747302803
yieldimprovement_fuzzy_explained,rdflex_lgbm,3.7750678062438965,,0.3804065975198043,0.32692046819429965,0.32692046819429965,0.2354815774990768,0.2354815774990768,0.282425062729714,-0.08112881340106376,-0.2266224830874053,-0.13461494272656843,90,4221424199,True,True,False,yieldimprovement,[],0.8419420084406724,0.8804634194760046,0.7884558791151677
boundarymindist_intent2treat_explained,rdflex_global_linear,0.5804443359375,,0.07462784159983286,0.06342696543061792,0.06342696543061792,0.04299172585741838,0.04299172585741838,0.050306861724519945,-0.009634392713926535,-0.03517267172467772,-0.02083526888314148,62,3683793255,False,True,False,boundarymindist,[],0.15889007591359228,0.16202660258591356,0.14768919974437733
distance_intent2treat_explained_subrule,rdflex_lgbm,1.3619403839111328,,0.06330700697388363,0.3043886243749334,0.3043886243749334,0.1284982329100281,0.1284982329100281,0.18676677670744007,-0.18854490160681092,-0.061667531480283366,0.05253671579423885,28,2932894963,False,True,True,distance,[],0.3151589155545782,0.6704447802301502,0.5562405329556279
yieldimprovement_intent2treat_explained,rdrobustnocovs,0.013895750045776367,,-0.21918942554418586,-0.2578314984520095,-0.2578314984520095,0.08131824051364095,0.09205422283994077,0.08131824051364095,-0.378570248237088,-0.43825445984311784,-0.41721232114491164,45,2435261987,False,True,False,yieldimprovement,[],-0.0598086028512837,-0.07740853706090112,-0.09845067575910732
boundarymindist_fuzzy_unexplained,rdrobust,0.08184576034545898,,0.14238422819081506,0.14281573940662387,0.14281573940662387,0.049260837801024734,0.05696433306448576,0.049260837801024734,0.04583476025253731,0.03116769819688761,0.046266271468346123,10,1959717888,True,False,False,boundarymindist,[],0.23893369612909282,0.2544637806163601,0.23936520734490163
boundarymindist_intent2treat_explained,rdflex_local_linear,0.4599437713623047,,0.054988255468220414,0.04386361614094117,0.04386361614094117,0.0549561235897779,0.0549561235897779,0.06468762007037655,-0.05272376749767634,-0.08292178944260722,-0.06384840682495559,11,1657101622,False,True,False,boundarymindist,[],0.16270027843411716,0.17064902172448956,0.1515756391068379
yieldimprovement_intent2treat_explained_subrule,oracle_kernel,0.0,cutoff out of score range,,,,,,,,,,31,157957547,False,True,True,yieldimprovement,[],,,
distance_intent2treat_explained,oracle_neighbour,2.4557113647460938e-05,,0.06761904761904758,,,,,,,,,14,2740623656,False,True,False,distance,[],,,
yieldimprovement_intent2treat_explained,rdflex_stacking_lgbm,10.397560358047485,,-0.002545969223236041,-0.01615317142708781,-0.01615317142708781,0.030259653568831955,0.030259653568831955,0.03616212596055681,-0.06185380040280559,-0.08702963591418006,-0.07546100260665736,61,1498151398,False,True,False,yieldimprovement,[],0.0567618619563335,0.054723293060004445,0.043154659752481735
yieldimprovement_intent2treat_explained_subrule,rdflex_stacking_lgbm,0.0,cutoff out of score range,,,,,,,,,,52,1471467827,False,True,True,yieldimprovement,[],,,
boundarypoint,oracle_neighbour,0.0001671314239501953,,,,,,,,,,,83,2328904255,True,True,False,boundarypoint,[],,,
yieldimprovement_fuzzy_explained,rdrobust,0.0736241340637207,,0.24557874929518808,0.2646961265816145,0.2646961265816145,0.0490947628741049,0.058626351360537766,0.0490947628741049,0.14935478223240833,0.1497905893699697,0.16847215951883476,93,736000891,True,True,False,yieldimprovement,[],0.34180271635796783,0.3796016637932593,0.36092009364439426
distance_fuzzy_explained,rdflex_stacking_lgbm,18.16928267478943,,0.06842269695245583,0.061765597859002465,0.061765597859002465,0.05514332437343066,0.05514332437343066,0.06448731433241117,-0.03965623280727801,-0.06462721569223709,-0.04631333190073137,22,1572183024,True,True,False,distance,[],0.17650162671218966,0.188158411410242,0.1698445276187363
yieldimprovement_intent2treat_explained,rdflex_stacking_lgbm,10.640799045562744,,0.11307616930057829,0.11987356195047738,0.11987356195047738,0.04215257524185593,0.04215257524185593,0.05016366977544947,0.030458639970925905,0.02155457585823596,0.037256032620825,54,3470423038,False,True,False,yieldimprovement,[],0.19569369863023067,0.21819254804271881,0.20249109128012976
yieldimprovement_intent2treat_explained,rdflex_lgbm,2.0047607421875,,-0.052774856965009075,-0.10282780016149688,-0.10282780016149688,0.08596084260080568,0.08596084260080568,0.09971183693215778,-0.2212550125433046,-0.298259409380857,-0.2713079557397924,35,2617095959,False,True,False,yieldimprovement,[],0.11570529861328643,0.09260380905786321,0.06565235541679863
distance_intent2treat_explained_subrule,rdflex_lgbm,0.0016951560974121094,Matrix is not positive definite,,,,,,,,,,4,1966969161,False,True,True,distance,[],,,
boundarymindist_intent2treat_explained,rdflex_local_linear,0.4731736183166504,,0.09580738012549808,0.08156821894466419,0.08156821894466419,0.06265007070552156,0.06265007070552156,0.07427067355340146,-0.026984502086212073,-0.06399962632753416,-0.04122366326704596,50,952497169,False,True,False,boundarymindist,[],0.21859926233720822,0.22713606421686255,0.20436010115637435
distance_intent2treat_explained,rdflex_lgbm,2.1794097423553467,,0.11088986097496129,0.1106081689061525,0.1106081689061525,0.0497210684470365,0.0497210684470365,0.058723753546234506,0.013438357545918878,-0.004488273081473412,0.013156665477110085,87,3903000100,False,True,False,distance,[],0.2083413644040037,0.2257046108937784,0.2080596723351949
boundarymindist_intent2treat_unexplained,rdflex_stacking_lgbm,10.690325021743774,,0.11794911539086946,0.11615129014683705,0.11615129014683705,0.03416847715007446,0.03416847715007446,0.04089579907296658,0.050980130770143725,0.035996996844836024,0.04918230552611132,59,3702412287,False,False,False,boundarymindist,[],0.1849181000115952,0.19630558344883808,0.18312027476756276
boundarymindist_intent2treat_explained,rdrobustnocovs,0.01772284507751465,,0.07457217206295974,0.06313369708314087,0.06313369708314087,0.052387408821679346,0.06198260762888642,0.052387408821679346,-0.028105262470907694,-0.0583499815373541,-0.03954373745072656,70,1069158761,False,True,False,boundarymindist,[],0.17724960659682718,0.18461737570363584,0.1658111316170083
boundarymindist_fuzzy_unexplained,rdflex_lgbm,3.7218968868255615,,0.16479404618809138,0.16504657569198078,0.16504657569198078,0.04618372250165085,0.04618372250165085,0.057361387902843876,0.07427561341286362,0.05262032129917524,0.07452814291675303,98,193035875,True,False,False,boundarymindist,[],0.2553124789633191,0.2774728300847863,0.25556500846720853
distance_intent2treat_explained_subrule,oracle_neighbour,2.4080276489257812e-05,,0.06624999999999992,,,,,,,,,16,391085360,False,True,True,distance,[],,,
distance_intent2treat_explained,rdflex_local_linear,0.49040842056274414,,0.07183958824146505,0.07456251702990813,0.07456251702990813,0.035018935243480286,0.035018935243480286,0.04247829986808283,0.0032037363873032992,-0.008693420836026755,0.005926665175746373,62,3683793255,False,True,False,distance,[],0.1404754400956268,0.157818454895843,0.1431983688840699
distance_intent2treat_explained,rdflex_stacking_lgbm,11.287990808486938,,0.04442712583691358,0.05098350499967917,0.05098350499967917,0.037951677880365416,0.037951677880365416,0.04568359283133001,-0.029956795961468052,-0.03855469163411984,-0.02340041679870246,88,1812863563,False,True,False,distance,[],0.11881104763529521,0.14052170163347819,0.1253674267980608
yieldimprovement_fuzzy_explained,rdflex_global_linear,0.580528974533081,,0.03132197465934647,0.015625283297324724,0.015625283297324724,0.12833711631005645,0.12833711631005645,0.14883432301256022,-0.22021415118809215,-0.2760846294706943,-0.2359108425501139,81,2805854093,True,True,False,yieldimprovement,[],0.28285810050678506,0.3073351960653437,0.26716140914476333
yieldimprovement_intent2treat_explained_subrule,rdrobustnocovs,0.0,cutoff out of score range,,,,,,,,,,21,1091097415,False,True,True,yieldimprovement,[],,,
distance_intent2treat_explained_subrule,rdflex_stacking_lgbm,0.001798868179321289,Matrix is not positive definite,,,,,,,,,,54,3470423038,False,True,True,distance,[],,,
yieldimprovement_intent2treat_explained_subrule,rdflex_stacking_lgbm,0.0017893314361572266,Matrix is not positive definite,,,,,,,,,,66,3474168509,False,True,True,yieldimprovement,[],,,
boundarymindist_intent2treat_explained,rdflex_global_linear,0.46225500106811523,,0.06177203438953924,0.04468618059770181,0.04468618059770181,0.06243287741112101,0.06243287741112101,0.07406616700271632,-0.06059415678746223,-0.10048083920055113,-0.07768001057929966,81,2805854093,False,True,False,boundarymindist,[],0.1841382255665407,0.18985320039595477,0.16705237177470328
yieldimprovement_intent2treat_explained_subrule,rdflex_lgbm,0.0,cutoff out of score range,,,,,,,,,,21,1091097415,False,True,True,yieldimprovement,[],,,
boundarymindist_intent2treat_unexplained,rdflex_global_linear,0.4634089469909668,,-0.004401024319367217,-0.025498191254528582,-0.025498191254528582,0.05264383810426376,0.05264383810426376,0.05988373406037002,-0.10758105101168154,-0.14286815327262836,-0.12867821794684292,25,359646364,False,False,False,boundarymindist,[],0.09877900237294711,0.0918717707635712,0.07768183543778574
distance_intent2treat_explained,rdflex_global_linear,0.4731144905090332,,0.1555169720040405,0.16352170849131115,0.16352170849131115,0.02527428556474123,0.02527428556474123,0.029051405371992738,0.1059802825621671,0.10658200026193193,0.11398501904943775,1,3629568596,False,True,False,distance,[],0.2050536614459139,0.22046141672069036,0.21305839793318454
distance_intent2treat_explained_subrule,rdflex_global_linear,0.4206514358520508,,0.14238106577571463,0.07052973656623956,0.07052973656623956,0.07510680224781668,0.07510680224781668,0.09439631439138316,-0.004825561623978042,-0.11448363991419142,-0.07667689083345311,24,671807080,False,True,True,distance,[],0.28958769317540733,0.25554311304667054,0.21773636396593224
distance_intent2treat_explained,oracle_neighbour,2.5987625122070312e-05,,0.14500000000000024,,,,,,,,,91,1334706736,False,True,False,distance,[],,,
distance_intent2treat_explained,rdrobustnocovs,0.025850296020507812,,0.1502496486002406,0.16148574113528502,0.16148574113528502,0.033530881246105135,0.03918724406995563,0.033530881246105135,0.084530328987985,0.08468015410479118,0.09576642152302943,14,2740623656,False,True,False,distance,[],0.21596896821249617,0.23829132816577886,0.2272050607475406
boundarymindist_fuzzy_unexplained,oracle_kernel,1.7246007919311523,,0.16265957124047542,,,,,,,,,26,3009756611,True,False,False,boundarymindist,[],,,
yieldimprovement_fuzzy_explained,oracle_kernel,1.851243495941162,,0.06063280873629508,,,,,,,,,28,2932894963,True,True,False,yieldimprovement,[],,,
yieldimprovement_fuzzy_explained,rdrobust,0.061106204986572266,,0.05759883969346094,0.037335717923219394,0.037335717923219394,0.06018408363718985,0.0705801364301837,0.06018408363718985,-0.06035979667797754,-0.10099880750386407,-0.08062291844821909,78,941831014,True,True,False,yieldimprovement,[],0.1755574760648994,0.17567024335030285,0.15529435429465788
yieldimprovement_intent2treat_explained_subrule,rdflex_lgbm,0.0017352104187011719,Matrix is not positive definite,,,,,,,,,,13,1838952519,False,True,True,yieldimprovement,[],,,
distance_intent2treat_explained_subrule,rdflex_global_linear,0.00182342529296875,Matrix is not positive definite,,,,,,,,,,37,29749431,False,True,True,distance,[],,,
boundarypoint,rdflex_lgbm,1.7785487174987793,Matrix is not positive definite,,,,,,,,,,3,691374161,True,True,False,boundarypoint,[],,,
boundarymindist_intent2treat_explained,rdflex_local_linear,0.4694938659667969,,0.08130567276322712,0.06822178720293182,0.06822178720293182,0.03473449979049788,0.03473449979049788,0.040742271239116445,0.013227304152837224,-0.011631597074098499,0.00014341859254192457,43,1984094112,False,True,False,boundarymindist,[],0.149384041373617,0.14807517147996213,0.13630015581332172
yieldimprovement_intent2treat_explained_subrule,rdrobust,0.003262042999267578,Matrix is not positive definite,,,,,,,,,,51,3500072816,False,True,True,yieldimprovement,[],,,
distance_fuzzy_explained,rdflex_global_linear,0.621246337890625,,0.08266874974783779,0.08718437868646657,0.08718437868646657,0.045364414684596316,0.045364414684596316,0.0514047320887905,-0.006243869213710937,-0.013567044842493228,-0.0017282402750821574,35,2617095959,True,True,False,distance,[],0.1715813687093865,0.18793580221542638,0.17609699764801529
boundarymindist_intent2treat_explained,rdrobust,0.07115554809570312,,0.05557342341973045,0.04540587418925985,0.04540587418925985,0.034706274318948016,0.0410820931506869,0.034706274318948016,-0.01244962428297506,-0.03511354879560611,-0.02261717351344566,16,391085360,False,True,False,boundarymindist,[],0.12359647112243596,0.12592529717412582,0.11342892189196535
distance_fuzzy_explained,rdflex_lgbm,3.528541326522827,,0.1779352607141833,0.19548418511440244,0.19548418511440244,0.049368039067816685,0.049368039067816685,0.061410173609521786,0.08117568215389626,0.07512245655538764,0.09872460655411538,14,2740623656,True,True,False,distance,[],0.27469483927447036,0.31584591367341724,0.2922437636746895
boundarymindist_intent2treat_explained,oracle_kernel,1.8892219066619873,,0.12083206326885955,,,,,,,,,45,2435261987,False,True,False,boundarymindist,[],,,
boundarymindist_fuzzy_unexplained,rdrobust,0.09338712692260742,,0.10351530156639405,0.08819307545760922,0.08819307545760922,0.06799289745335048,0.077356379822494,0.06799289745335048,-0.029748328646698047,-0.06342264296887996,-0.04507055475548287,77,2705478053,True,False,False,boundarymindist,[],0.23677893177948614,0.23980879388409843,0.2214567056707013
boundarymindist_fuzzy_unexplained,rdflex_global_linear,0.7037003040313721,,0.1999294594113942,0.19925590502409057,0.19925590502409057,0.0673751677468359,0.0673751677468359,0.07876023730244378,0.06787655717525118,0.04488867649747266,0.06720300278794755,69,2829083382,True,False,False,boundarymindist,[],0.33198236164753725,0.3536231335507085,0.3313088072602336
